ID_SALES,ID_FINANCE,ID_CRM,Split,Retained,CRM_Segment,CampaignWindow_Days,Cancel_Ratio,Cancelled_Pax,CareIntensity_Score,Days,DepartureMonth,DifferenceTraveltoFirstMeeting,DifferenceTraveltoLastMeeting,Discount_Ratio,EZ_Pay_Take_Up_Rate,EarlyComm_LeadDays,EarlyPlanner_Flag,FPP,FPP_to_PAX,FPP_to_School_enrollment,FRP_Active,FRP_Cancelled,FRP_Take_up_percent_,From_Grade,Grade_Range,GroupGradeType,GroupGradeTypeHigh,GroupGradeTypeLow,Group_Penetration,Group_State,HadFirstMeeting_Flag,Income_Level,Income_Ordinal,Insurance_LossRate,Insurance_Penetration,LateComm_LeadDays,LeadTime_Days,Logistics_Load,MDR_High_Grade,MDR_Low_Grade,MajorProgramCode,MeetingsPerMonth,NonFPP_Share,Num_of_Non_FPP_PAX,NumberOfMeetingswithParents,Parent_Meeting_Flag,Poverty_Code,Poverty_Severity,PriceSensitivity_Idx,Program_Code,Region,Revenue_per_FPP,SPR_Group_Revenue,SPR_New_Existing,SPR_Product_Type,SchoolGradeType,SchoolGradeTypeHigh,SchoolGradeTypeLow,SchoolSizeIndicator,School_Sponsor,School_Type,Special_Pay,To_Grade,Total_Discount_Pax,Total_Pax,Total_School_Enrollment,Travel_Type,Tuition,Tuition_per_Day,Tuition_per_FPP,Tuition_vs_PovertyMed
HD141T,NA1439,0636J,model,0.0,5.0,158.0,0.24242424242424243,8,1.0,11,January,187.0,193.0,0.09090909090909091,0.074948536845666,-26.0,1,29,0.840917575604026,0.066541990441359,8,4,0.51600898240142,8.0,1.0,K->High,High,K,0.09415584415584416,IN,1,J,2.0,0.3333333333333333,0.27586206896551724,-184.0,464.0,363,8.0,PK,H,2.7272727272727275,0.06060606060606061,2,1,1,0,0.0,0.9841328413284133,HD,Southern California,93.44827586206897,2710,1,East Coast,Elementary->Elementary,Elementary,Elementary,S,1,CHD,MISSING,9.0,3,33,308,T,2667,242.45454545454547,91.96551724137932,1.5605617320070218
HD1420A,NA1441,06410,model,0.0,7.0,,0.6666666666666666,4,1.3,15,January,214.0,199.0,0.16666666666666666,0.287771214361757,,0,5,0.914273452866731,0.010946445761936,52,11,0.587239327372739,6.0,2.0,Middle->Middle,Middle,Middle,0.0,WA,1,0,2.0,0.1746031746031746,10.4,-33.0,266.0,90,8.0,0,H,4.0,0.8333333333333334,5,2,1,0,0.0,0.8924259055982436,HD,Southern California,182.2,911,1,East Coast,High->High,High,High,MISSING,0,CHD,MISSING,8.0,1,6,0,A,813,54.2,162.6,0.4757167934464599
HD1421A,NA1442,0643P,model,1.0,5.0,,0.15384615384615385,2,0.8,17,January,223.0,227.0,0.07692307692307693,0.135165596188226,,0,14,0.904211223607105,0.010835113279302,6,2,0.871357728033811,10.0,0.0,Middle->Middle,Middle,Middle,0.019971469329529243,CA,1,P,2.0,0.25,0.42857142857142855,-65.0,330.0,221,8.0,PK,H,1.7647058823529411,0.07692307692307693,1,1,1,0,0.0,1.0824053452115814,HD,Other,128.28571428571428,1796,0,East Coast,Middle->Middle,Middle,Middle,M-L,0,Catholic,MISSING,10.0,1,13,701,A,1944,114.3529411764706,138.85714285714286,1.1375073142188414
HD1423T,NA1443,0647P,model,1.0,5.0,,0.045454545454545456,2,0.8,24,January,194.0,189.0,0.11363636363636363,0.287263204660734,,0,50,0.919220959772149,0.067877554131994,37,0,0.638831545745453,6.0,0.0,PK->Middle,Middle,PK,0.09259259259259259,MA,1,P,2.0,0.0,0.74,-5.0,248.0,1056,8.0,K,H,1.25,0.06818181818181818,3,1,1,0,0.0,0.8720276696930394,HD,Southern California,46.26,2313,1,East Coast,Elementary->Elementary,Elementary,Elementary,S-M,0,CHD,MISSING,6.0,5,44,540,T,2017,84.04166666666667,40.34,1.1802223522527795
HD1425T,NA1445,0649L,model,1.0,5.0,,0.047619047619047616,4,0.0,12,January,250.0,232.0,0.07142857142857142,0.275840957365549,,0,79,0.944373903861495,0.083177950069447,16,4,0.827274488424225,10.0,0.0,Middle->Middle,Middle,Middle,0.1446886446886447,OH,0,L,1.0,0.2,0.20253164556962025,25.0,186.0,1008,12.0,K,H,0.0,0.023809523809523808,2,0,0,0,0.0,0.9751454257006875,HD,Southern California,23.936708860759495,1891,1,East Coast,Middle->Middle,Middle,Middle,S-M,0,Private non-Christian,MISSING,10.0,6,84,546,T,1844,153.66666666666666,23.341772151898734,1.0789935634874195
HD1426T,NA1448,064Q,model,1.0,10.0,211.0,0.10638297872340426,5,0.2,17,January,250.0,232.0,0.06382978723404255,0.630720766290867,17.0,1,36,0.809107300984137,0.072586348090987,11,9,0.790744548917351,10.0,0.0,Middle->Middle,Middle,Middle,0.12,IL,0,Q,2.0,0.45,0.3055555555555556,-194.0,449.0,799,8.0,4,H,0.0,0.06382978723404255,3,0,0,0,0.0,1.0534698521046644,HD,Other,24.416666666666668,879,1,East Coast,Undefined->Undefined,Undefined,Undefined,S,0,Private non-Christian,MISSING,10.0,3,47,300,T,926,54.470588235294116,25.72222222222222,0.5418373317729667
HD1428T,NA1449,0650J,model,1.0,10.0,109.0,0.09523809523809523,8,0.8,13,January,211.0,215.0,0.13095238095238096,0.177425877009123,14.0,0,73,0.927900144365734,0.11542795104244,12,0,0.458702966011074,10.0,0.0,Middle->Middle,Middle,Middle,0.4010989010989011,TN,1,J,2.0,0.0,0.1643835616438356,-95.0,355.0,1092,8.0,K,H,2.3076923076923075,0.011904761904761904,1,1,1,0,0.0,0.8997534921939194,HD,Northern California,16.671232876712327,1217,1,East Coast,Middle->Middle,Middle,Middle,S,1,Catholic,MISSING,10.0,11,84,182,T,1095,84.23076923076923,15.0,0.6407255705090696
HD1431A,NA145,06510,model,1.0,7.0,159.0,0.3,3,1.0,12,January,218.0,203.0,0.1,0.227917473999832,-25.0,1,10,0.877066802669414,0.01549696048629,37,1,0.622117246230719,7.0,0.0,K->Elementary,Elementary,K,0.0,CA,1,0,2.0,0.02631578947368421,3.7,-184.0,408.0,120,8.0,0,H,2.5,0.8,8,1,1,0,0.0,1.1580838323353293,HD,Southern California,167.0,1670,0,East Coast,Middle->Middle,Middle,Middle,MISSING,0,PUBLIC,MISSING,7.0,1,10,0,A,1934,161.16666666666666,193.4,1.1316559391456993
HD1432A,NA1450,0652I,model,0.0,5.0,,0.3974358974358974,31,1.0,13,January,266.0,259.0,0.07692307692307693,0.277403800011403,,1,70,0.824537173907545,0.174343300598101,5,4,0.304985762228146,7.0,1.0,Middle->Middle,Middle,Middle,0.2348993288590604,NE,1,I,0.0,0.4444444444444444,0.07142857142857142,-14.0,617.0,1014,12.0,7,H,2.3076923076923075,0.038461538461538464,3,1,1,0,0.0,0.9549504950495049,HD,Other,28.857142857142858,2020,1,East Coast,Undefined->Undefined,Undefined,Undefined,S,0,Catholic,MISSING,8.0,6,78,298,A,1929,148.3846153846154,27.557142857142857,1.1287302516091282
HD1438A,NA1451,06620,model,1.0,6.0,106.0,0.0,0,0.8,20,January,431.0,429.0,0.11627906976744186,0.269660706987183,-5.0,0,31,0.995492261155258,0.091483472295728,15,14,0.604752344428722,8.0,0.0,Middle->High,High,Middle,0.0,CA,1,0,2.0,0.4827586206896552,0.4838709677419355,-111.0,323.0,860,8.0,0,H,1.5,0.023255813953488372,1,1,1,0,0.0,1.103307657453557,HD,Dallas,71.19354838709677,2207,1,East Coast,High->High,High,High,MISSING,0,CHD,MISSING,8.0,5,43,0,A,2435,121.75,78.54838709677419,1.4248098303101229
HD1440A,NA1453,0674M,model,1.0,9.0,24.0,0.06060606060606061,2,0.8,14,January,212.0,224.0,0.09090909090909091,0.149080154823382,-2.0,0,32,0.876743221473749,0.091537560843106,9,2,0.542219716046149,8.0,0.0,Middle->Middle,Middle,Middle,0.10423452768729642,OH,1,M,3.0,0.18181818181818182,0.28125,-26.0,295.0,462,12.0,PK,H,2.142857142857143,0.09090909090909091,3,1,1,0,0.0,0.9218036529680366,HD,Houston,54.75,1752,1,East Coast,Middle->Middle,Middle,Middle,S,0,CHD,MISSING,8.0,3,33,307,A,1615,115.35714285714286,50.46875,0.9449970743124634
HD1441T,NA1454,0680Q,model,1.0,10.0,209.0,0.1134020618556701,11,0.2,16,January,250.0,232.0,0.061855670103092786,0.03152826311881,-12.0,1,101,0.876225495763303,0.054696498068539,12,4,0.329127022174928,9.0,0.0,Middle->High,High,Middle,0.3344370860927152,AL,0,Q,2.0,0.25,0.1188118811881188,-221.0,437.0,1552,8.0,4,H,0.0,0.030927835051546393,3,0,0,0,0.0,1.0653495440729484,HD,Other,6.514851485148514,658,1,East Coast,Undefined->Undefined,Undefined,Undefined,S,0,Private non-Christian,MISSING,9.0,6,97,302,T,701,43.8125,6.9405940594059405,0.4101813926272674
HD1443A,NA1456,0682J,model,0.0,5.0,240.0,0.01694915254237288,1,0.2,16,January,250.0,232.0,0.05084745762711865,0.102292314793758,14.0,1,49,0.917477361826267,0.112714635675283,17,2,0.875207587776294,7.0,1.0,K->Middle,Middle,K,0.0,WA,0,J,2.0,0.10526315789473684,0.3469387755102041,-226.0,450.0,944,8.0,K,H,0.0,0.03389830508474576,2,0,0,0,0.0,0.9150837988826815,HD,Other,36.53061224489796,1790,0,East Coast,Middle->Middle,Middle,Middle,MISSING,0,PUBLIC,MISSING,8.0,3,59,0,A,1638,102.375,33.42857142857143,0.9584552369806905
HD1445A,NA1458,0686O,model,1.0,1.0,187.0,0.2,4,1.0,24,January,255.0,246.0,0.1,0.493957012513339,17.0,1,18,0.87822595188534,0.033188384584832,14,2,0.764626075893247,9.0,0.0,PK->Middle,Middle,PK,0.15789473684210525,CO,1,O,2.0,0.125,0.7777777777777778,-170.0,421.0,480,8.0,PK,H,1.25,0.1,2,1,1,0,0.0,1.183649289099526,HD,Northern California,46.888888888888886,844,0,East Coast,Middle->Middle,Middle,Middle,S,0,Private non-Christian,MISSING,9.0,2,20,114,A,999,41.625,55.5,0.5845523698069046
HD1447T,NA1459,0689Q,model,0.0,4.0,,0.058823529411764705,2,0.8,13,January,271.0,264.0,0.08823529411764706,0.241998042358567,,0,37,0.864292633314725,0.115262266020299,30,8,0.831069885240796,5.0,1.0,PK->Middle,Middle,PK,0.1178343949044586,WI,1,Q,2.0,0.21052631578947367,0.8108108108108109,5.0,180.0,442,6.0,K,H,2.3076923076923075,0.11764705882352941,4,1,1,0,0.0,0.961916461916462,HD,Southern California,44.0,1628,0,East Coast,Elementary->Elementary,Elementary,Elementary,S,0,Private non-Christian,MISSING,6.0,3,34,314,T,1566,120.46153846153847,42.32432432432432,0.9163253364540667
HD1448T,NA1461,0690Q,model,0.0,5.0,,0.4444444444444444,8,0.8,10,January,169.0,179.0,0.16666666666666666,0.311675720755711,,0,14,0.968745475510358,0.004963977745162,12,0,0.767827250681972,7.0,0.0,High->High,High,High,0.017743979721166033,IL,1,Q,2.0,0.0,0.8571428571428571,5.0,245.0,180,12.0,K,H,3.0,0.05555555555555555,1,1,1,0,0.0,0.9612558450233801,HD,Southern California,106.92857142857143,1497,0,East Coast,Elementary->Middle,Middle,Elementary,M-L,0,Private non-Christian,MISSING,8.0,3,18,789,T,1439,143.9,102.78571428571429,0.8420128730251609
HD1450A,NA1463,0692P,model,0.0,5.0,132.0,0.2,4,1.3,11,January,437.0,213.0,0.15,0.186432537660974,-2.0,0,15,0.951002319266214,0.015557703515464,9,4,0.286365397134768,7.0,2.0,Middle->Middle,Middle,Middle,0.03731343283582089,WA,1,P,2.0,0.3076923076923077,0.6,-134.0,347.0,220,8.0,PK,H,5.454545454545455,0.1,2,2,1,0,0.0,1.1710086840347362,HD,Other,99.8,1497,0,East Coast,Middle->Middle,Middle,Middle,S-M,0,Catholic,MISSING,9.0,3,20,402,A,1753,159.36363636363637,116.86666666666666,1.0257460503218256
HD1452A,NA1465,0699J,model,0.0,5.0,182.0,0.21875,7,1.0,13,January,208.0,203.0,0.0625,0.187242039748471,-20.0,1,24,0.882430960060878,0.061079263805568,16,3,0.874931404293077,6.0,1.0,PK->High,High,PK,0.13872832369942195,IA,1,J,2.0,0.15789473684210525,0.6666666666666666,-202.0,488.0,416,8.0,7,H,2.3076923076923075,0.0625,2,1,1,0,0.0,1.030665669409125,HD,Pacific Northwest,55.708333333333336,1337,0,East Coast,Middle->Middle,Middle,Middle,S,0,CHD,MISSING,7.0,2,32,173,A,1378,106.0,57.416666666666664,0.8063194850789935
HD1454T,NA1466,07100,model,0.0,7.0,,0.38461538461538464,15,1.3,14,January,259.0,275.0,0.07692307692307693,0.098372541992341,,0,29,0.890147965717257,0.157646907916151,7,3,0.73343225836536,7.0,2.0,Elementary->Middle,Middle,Elementary,0.0,CT,1,0,2.0,0.3,0.2413793103448276,-7.0,220.0,546,8.0,0,H,4.285714285714286,0.02564102564102564,1,2,1,0,0.0,1.1541381928625665,HD,Northern California,45.41379310344828,1317,1,East Coast,Middle->Middle,Middle,Middle,MISSING,0,CHD,MISSING,9.0,3,39,0,T,1520,108.57142857142857,52.41379310344828,0.8894090111176126
HD1455A,NA1467,0712J,model,1.0,5.0,205.0,0.07317073170731707,3,1.5,15,January,214.0,232.0,0.12195121951219512,0.116109360407963,29.0,1,42,0.89237664964061,0.191014122995739,17,4,0.52028402405645,9.0,0.0,K->Middle,Middle,K,0.08,CA,1,J,2.0,0.19047619047619047,0.40476190476190477,-176.0,449.0,615,12.0,PK,H,4.0,0.04878048780487805,2,2,1,0,0.0,0.9791883454734651,HD,Southern California,22.88095238095238,961,1,East Coast,Middle->High,High,Middle,M-L,0,CHD,MISSING,9.0,5,41,525,A,941,62.733333333333334,22.404761904761905,0.5506143943826799
HD1456A,NA1469,0716L,model,0.0,5.0,31.0,0.13636363636363635,3,0.8,10,January,181.0,190.0,0.09090909090909091,0.265033483893123,21.0,0,17,0.933845475118177,0.045415354841943,20,5,0.733576558026655,6.0,1.0,Undefined->Undefined,Undefined,Undefined,0.04696132596685083,AZ,1,L,1.0,0.2,1.1764705882352942,-10.0,354.0,220,8.0,PK,H,3.0,0.13636363636363635,3,1,1,0,0.0,0.9687652513421181,HD,Houston,120.52941176470588,2049,1,East Coast,Middle->Middle,Middle,Middle,S-M,1,CHD,MISSING,7.0,2,22,362,A,1985,198.5,116.76470588235294,1.1614979520187243
HD1457A,NA147,0718Q,model,0.0,1.0,132.0,0.20930232558139536,9,0.2,14,January,250.0,232.0,0.046511627906976744,0.247356024350524,5.0,1,48,0.997929311467934,0.045415354841943,13,12,0.520036813350636,8.0,0.0,K->Middle,Middle,K,0.5393258426966292,LA,0,Q,2.0,0.48,0.2708333333333333,-127.0,378.0,602,12.0,K,H,0.0,0.023255813953488372,1,0,0,0,0.0,0.9250398724082934,HD,Southern California,13.0625,627,1,East Coast,Elementary->Middle,Middle,Elementary,S,0,Private non-Christian,MISSING,8.0,2,43,89,A,580,41.42857142857143,12.083333333333334,0.3393797542422469
HD1458A,NA1473,07210,model,0.0,7.0,184.0,0.15,3,0.2,5,January,250.0,232.0,0.1,0.337467024980674,15.0,1,19,0.942431088100008,0.032718954690323,22,3,0.702440208989841,8.0,0.0,Middle->Middle,Middle,Middle,0.0,ME,0,0,2.0,0.12,1.1578947368421053,-169.0,413.0,100,8.0,0,H,0.0,0.15,3,0,0,0,0.0,1.0573654390934843,HD,Other,74.3157894736842,1412,1,East Coast,Undefined->Undefined,Undefined,Undefined,MISSING,0,CHD,MISSING,8.0,2,20,0,A,1493,298.6,78.57894736842105,0.8736102984201287
HD1459A,NA1474,0724H,model,1.0,12.0,30.0,0.3055555555555556,11,0.2,16,January,250.0,232.0,0.1111111111111111,0.27990897408578,-3.0,1,36,0.929126348248533,0.038081501513846,58,13,0.53312818854465,10.0,0.0,Elementary->Middle,Middle,Elementary,0.20809248554913296,TX,0,H,4.0,0.18309859154929578,1.6111111111111112,-33.0,393.0,576,12.0,K,H,0.0,0.2222222222222222,8,0,0,0,0.0,0.9674657534246576,HD,Southern California,16.22222222222222,584,1,East Coast,High->High,High,High,S,0,Private non-Christian,MISSING,10.0,4,36,173,A,565,35.3125,15.694444444444445,0.33060269163253364
HD145A,NA1475,0732I,model,0.0,5.0,170.0,0.029850746268656716,2,1.5,23,January,401.0,238.0,0.1044776119402985,0.174319284225131,-33.0,1,58,0.917428727912402,0.257639578745005,11,1,0.892359583593501,9.0,1.0,Elementary->Middle,Middle,Elementary,0.21722846441947566,CO,1,I,0.0,0.08333333333333333,0.1896551724137931,-203.0,502.0,1541,8.0,K,H,2.608695652173913,0.014925373134328358,1,2,1,0,0.0,0.9486935866983373,HD,Northern California,36.293103448275865,2105,1,East Coast,Middle->Middle,Middle,Middle,S,1,Catholic,MISSING,10.0,7,67,267,A,1997,86.82608695652173,34.43103448275862,1.168519602106495
HD1461A,NA1477,0733I,model,1.0,4.0,,0.0,0,0.8,19,January,227.0,240.0,0.07142857142857142,0.030332582646581,,0,14,0.870194775496569,0.017235458433198,13,1,0.459512528019484,8.0,0.0,Middle->High,High,Middle,0.03189066059225513,KS,1,I,0.0,0.07142857142857142,0.9285714285714286,-46.0,303.0,266,6.0,PK,H,1.5789473684210527,0.21428571428571427,3,1,1,0,0.0,0.9058867641544807,HD,Other,190.5,2667,1,East Coast,Middle->Middle,Middle,Middle,S-M,0,CHD,MISSING,8.0,1,14,439,A,2416,127.15789473684211,172.57142857142858,1.4136922176711528
HD1463A,NA1478,0742P,model,0.0,5.0,179.0,0.12121212121212122,4,1.0,18,January,173.0,167.0,0.06060606060606061,0.202448838756202,-13.0,1,24,0.954228096549067,0.120696103926481,22,4,0.569017449683035,9.0,1.0,K->Middle,Middle,K,0.01951219512195122,CA,1,P,2.0,0.15384615384615385,0.9166666666666666,-192.0,459.0,594,12.0,PK,H,1.6666666666666667,0.06060606060606061,2,1,1,0,0.0,0.9846153846153847,HD,Northern California,48.75,1170,0,East Coast,High->High,High,High,L,0,CHD,MISSING,10.0,2,33,1230,A,1152,64.0,48.0,0.6740784084259801
HD1465A,NA1479,074L,model,1.0,11.0,131.0,0.15,3,1.0,9,January,221.0,211.0,0.1,0.240061108911471,-11.0,1,16,0.860074400270141,0.029083832715217,23,4,0.667750146337351,10.0,0.0,Middle->Middle,Middle,Middle,0.03232323232323232,WI,1,L,1.0,0.14814814814814814,1.4375,-142.0,446.0,180,12.0,K,H,3.3333333333333335,0.2,4,1,1,0,0.0,1.1550712489522212,HD,Other,74.5625,1193,0,East Coast,Middle->Middle,Middle,Middle,S-M,0,Private non-Christian,MISSING,10.0,2,20,495,A,1378,153.11111111111111,86.125,0.8063194850789935
HD1466A,NA1482,0750O,model,0.0,5.0,15.0,0.3333333333333333,4,1.0,15,January,215.0,224.0,0.08333333333333333,0.340248970016225,-8.0,1,9,0.985549304897166,0.007998620610467,10,0,0.562906814243922,7.0,0.0,Middle->Middle,Middle,Middle,0.02912621359223301,IN,1,O,2.0,0.0,1.1111111111111112,-23.0,419.0,180,8.0,K,H,2.0,0.08333333333333333,1,1,1,0,0.0,0.8909677419354839,HD,Southern California,172.22222222222223,1550,1,East Coast,Middle->Middle,Middle,Middle,S,0,Catholic,MISSING,7.0,1,12,309,A,1381,92.06666666666666,153.44444444444446,0.8080748976009362
HD1467T,NA1483,0751D,model,1.0,5.0,,0.12903225806451613,4,0.0,20,January,250.0,232.0,0.06451612903225806,0.204188080695214,,0,32,0.929785651929047,0.039069256958712,13,1,0.500870656009258,8.0,0.0,Middle->Middle,Middle,Middle,0.0730593607305936,MO,0,D,2.0,0.07142857142857142,0.40625,12.0,188.0,620,8.0,PK,H,0.0,0.06451612903225806,2,0,0,0,0.0,0.9415720891130728,HD,Houston,74.34375,2379,1,East Coast,Middle->Middle,Middle,Middle,S-M,0,Catholic,MISSING,8.0,2,31,438,T,2240,112.0,70.0,1.3107080163838503
HD1471A,NA1485,0754H,model,1.0,5.0,85.0,0.02040816326530612,1,1.0,20,January,195.0,199.0,0.08163265306122448,0.101553946131641,-14.0,1,49,0.907124077681779,0.164273187316035,19,6,0.35107238208244,4.0,0.0,PK->Middle,Middle,PK,0.19367588932806323,CA,1,H,4.0,0.24,0.3877551020408163,-99.0,369.0,980,8.0,K,H,1.5,0.10204081632653061,5,1,1,0,0.0,0.9433384379785605,HD,Northern California,13.326530612244898,653,1,East Coast,Middle->Middle,Middle,Middle,S,0,Catholic,MISSING,4.0,4,49,253,A,616,30.8,12.571428571428571,0.3604447045055588
HD1472A,NA1487,0759P,model,0.0,5.0,178.0,0.06666666666666667,1,1.0,16,January,224.0,235.0,0.13333333333333333,0.293642244016506,17.0,1,14,0.881555199214918,0.189834864990963,5,1,0.834958083595477,8.0,1.0,K->Middle,Middle,K,0.03867403314917127,CA,1,P,2.0,0.16666666666666666,0.35714285714285715,-161.0,410.0,240,8.0,PK,H,1.875,0.06666666666666667,1,1,1,0,0.0,0.9947071277346506,HD,Northern California,202.42857142857142,2834,0,East Coast,Middle->Middle,Middle,Middle,S-M,0,Catholic,MISSING,9.0,2,15,362,A,2819,176.1875,201.35714285714286,1.649502633118783
HD1474T,NA1491,075Q,model,1.0,11.0,184.0,0.15517241379310345,18,1.0,14,January,215.0,215.0,0.08620689655172414,0.279075191802566,5.0,1,116,0.972041215453434,0.168201261173606,28,3,0.67650110433756,7.0,0.0,Middle->Middle,Middle,Middle,2.5217391304347827,KY,1,Q,2.0,0.0967741935483871,0.2413793103448276,-179.0,477.0,1624,8.0,6,H,2.142857142857143,0.02586206896551724,3,1,1,0,0.0,1.0192198982475975,HD,Northern California,15.25,1769,1,East Coast,Middle->Middle,Middle,Middle,S,0,Private non-Christian,MISSING,7.0,10,116,46,T,1803,128.78571428571428,15.543103448275861,1.0550029256875366
HD1478A,NA1492,0760O,model,1.0,5.0,,0.2682926829268293,11,0.8,5,January,251.0,235.0,0.04878048780487805,0.441772391629009,,0,33,0.893724008781463,0.040268022815043,15,6,0.550948883298458,10.0,0.0,Middle->Middle,Middle,Middle,0.12359550561797752,WI,1,O,2.0,0.2857142857142857,0.45454545454545453,-11.0,268.0,205,8.0,PK,H,6.0,0.0975609756097561,4,1,1,0,0.0,0.9092567259461924,HD,Northern California,66.45454545454545,2193,1,East Coast,Middle->Middle,Middle,Middle,S,0,Catholic,MISSING,10.0,2,41,267,A,1994,398.8,60.42424242424242,1.1667641895845524
HD1479A,NA1493,0761L,model,1.0,10.0,174.0,0.08823529411764706,3,0.8,6,January,252.0,259.0,0.14705882352941177,0.0,15.0,0,36,0.68891335130717,0.042787320693746,2,1,1.0341089844496,8.0,0.0,Middle->Middle,Middle,Middle,0.16744186046511628,NE,1,L,1.0,0.3333333333333333,0.05555555555555555,-159.0,363.0,204,8.0,K,H,5.0,0.029411764705882353,1,1,1,0,0.0,1.1362854686156492,HD,Northern California,64.61111111111111,2326,1,East Coast,Undefined->Undefined,Undefined,Undefined,S,0,Catholic,MISSING,8.0,5,34,215,A,2643,440.5,73.41666666666667,1.5465184318314804
HD1481A,NA1494,0770L,model,1.0,4.0,168.0,0.0625,4,1.0,7,January,212.0,222.0,0.0625,0.127084211021215,-12.0,1,45,0.916621363292363,0.085386708828911,2,6,0.281595064160428,9.0,0.0,Middle->Middle,Middle,Middle,0.07718696397941681,NE,1,L,1.0,0.75,0.044444444444444446,-180.0,439.0,448,6.0,PK,H,4.285714285714286,0.015625,1,1,1,0,0.0,1.056338028169014,HD,Other,28.4,1278,0,East Coast,Middle->Middle,Middle,Middle,S-M,0,Catholic,MISSING,9.0,4,64,583,A,1350,192.85714285714286,30.0,0.7899356348741955
HD1482A,NA1495,0775N,model,1.0,5.0,61.0,0.05555555555555555,1,0.8,17,January,269.0,250.0,0.05555555555555555,0.327304567746917,8.0,0,14,0.969374539361584,0.023640880862389,26,6,0.931750752864703,10.0,0.0,Middle->Middle,Middle,Middle,0.01511879049676026,WI,1,N,2.0,0.1875,1.8571428571428572,-53.0,361.0,306,12.0,8,H,1.7647058823529411,0.1111111111111111,2,1,1,0,0.0,0.9665825977301387,HD,Other,113.28571428571429,1586,1,East Coast,Middle->High,High,Middle,L,0,Catholic,MISSING,10.0,1,18,926,A,1533,90.17647058823529,109.5,0.8970157987126974
HD1485T,NA1497,0777P,model,1.0,10.0,,0.18181818181818182,10,0.8,8,January,246.0,247.0,0.09090909090909091,0.083715636250027,,0,43,0.907763076841519,0.051545266620307,17,4,0.746256010687043,7.0,0.0,Elementary->Middle,Middle,Elementary,0.45263157894736844,RI,1,P,2.0,0.19047619047619047,0.3953488372093023,-21.0,215.0,440,12.0,6,H,3.75,0.03636363636363636,2,1,1,0,0.0,0.9976602714085167,HD,Northern California,49.69767441860465,2137,0,East Coast,High->High,High,High,S,0,Private non-Christian,MISSING,7.0,5,55,95,T,2132,266.5,49.58139534883721,1.2475131655939147
HD1486T,NA1499,07890,model,1.0,6.0,,0.3780487804878049,31,1.0,11,January,222.0,222.0,0.08536585365853659,0.22166927587142,,1,98,0.937029188920776,0.100906862257598,88,30,0.698123709495565,6.0,0.0,Middle->Middle,Middle,Middle,0.0,KY,1,0,2.0,0.2542372881355932,0.8979591836734694,-158.0,393.0,902,8.0,0,H,2.7272727272727275,0.15853658536585366,13,1,1,0,0.0,1.0291076216009192,HD,Dallas,26.642857142857142,2611,1,East Coast,Middle->Middle,Middle,Middle,MISSING,0,PUBLIC,MISSING,6.0,7,82,0,T,2687,244.27272727272728,27.418367346938776,1.572264482153306
HD1488T,NA150,078O,model,1.0,10.0,107.0,0.42857142857142855,3,0.8,15,January,195.0,186.0,0.14285714285714285,0.204360554853327,21.0,0,6,0.870958427438082,0.015527706141256,87,16,0.722464582418298,9.0,1.0,Middle->Middle,Middle,Middle,0.006362672322375398,TN,1,O,2.0,0.1553398058252427,14.5,-86.0,338.0,105,12.0,PK,H,2.0,1.4285714285714286,10,1,1,0,0.0,0.8460854092526691,HD,Other,187.33333333333334,1124,0,East Coast,High->High,High,High,L,0,CHD,MISSING,10.0,1,7,943,T,951,63.4,158.5,0.5564657694558222
HD148A,NA1500,07900,model,1.0,7.0,150.0,0.08163265306122448,4,1.5,23,January,391.0,274.0,0.061224489795918366,0.136801002997301,-15.0,1,42,0.919164182247953,0.101012649127035,18,4,0.825810943390006,9.0,0.0,Middle->Middle,Middle,Middle,0.0,CA,1,0,2.0,0.18181818181818182,0.42857142857142855,-165.0,409.0,1127,8.0,0,H,2.608695652173913,0.061224489795918366,3,2,1,0,0.0,0.9789682539682539,HD,Pacific Northwest,60.0,2520,1,East Coast,Middle->High,High,Middle,MISSING,0,CHD,MISSING,9.0,3,49,0,A,2467,107.26086956521739,58.73809523809524,1.4435342305441778
HD1492A,NA1502,0798P,model,0.0,2.0,151.0,0.28125,9,0.2,24,January,250.0,232.0,0.125,0.099591701821242,-14.0,1,28,0.965409097900102,0.256609088290913,15,10,0.536231117263938,7.0,2.0,K->High,High,K,0.030303030303030304,WA,0,P,2.0,0.4,0.5357142857142857,-165.0,450.0,768,12.0,PK,H,0.0,0.0625,2,0,0,0,0.0,1.0817610062893082,HD,Other,17.035714285714285,477,0,East Coast,Middle->Middle,Middle,Middle,L,0,CHD,MISSING,9.0,4,32,924,A,516,21.5,18.428571428571427,0.3019309537741369
HD1495A,NA1503,079L,model,1.0,11.0,138.0,0.27586206896551724,8,1.0,13,January,231.0,237.0,0.06896551724137931,0.136375684628784,-3.0,1,27,0.866385935641297,0.049909791641514,6,2,0.732188474295266,8.0,1.0,Middle->High,High,Middle,0.06443914081145585,TX,1,L,1.0,0.25,0.2222222222222222,-141.0,441.0,377,8.0,PK,H,2.3076923076923075,0.034482758620689655,1,1,1,0,0.0,1.116079105760963,HD,Houston,86.14814814814815,2326,0,East Coast,Middle->Middle,Middle,Middle,S-M,0,CHD,MISSING,9.0,2,29,419,A,2596,199.69230769230768,96.14814814814815,1.5190169689877122
